"TimeStep","Gradient:0","Gradient:1","Gradient:2","temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2,0.00081339,-4.4979e-08,0,0.00024088,1,0.335,0.335,0.5,0
2,0.00081117,-4.463e-08,0,0.00024169,1,0.336,0.336,0.5,0
2,0.00080896,-4.428e-08,0,0.0002425,1,0.337,0.337,0.5,0
2,0.00080674,-4.393e-08,0,0.00024332,1,0.338,0.338,0.5,0
2,0.00080452,-4.358e-08,0,0.00024413,1,0.339,0.339,0.5,0
2,0.00080231,-4.3231e-08,0,0.00024495,1,0.34,0.34,0.5,0
2,0.00079969,-4.1773e-08,0,0.00024574,1,0.341,0.341,0.5,0
2,0.00079708,-4.0316e-08,0,0.00024653,1,0.342,0.342,0.5,0
2,0.00079447,-3.8858e-08,0,0.00024732,1,0.343,0.343,0.5,0
2,0.00079186,-3.74e-08,0,0.00024811,1,0.344,0.344,0.5,0
2,0.00078924,-3.5943e-08,0,0.0002489,1,0.345,0.345,0.5,0
2,0.00078663,-3.4485e-08,0,0.00024969,1,0.346,0.346,0.5,0
2,0.00078402,-3.3028e-08,0,0.00025048,1,0.347,0.347,0.5,0
2,0.00078141,-3.157e-08,0,0.00025127,1,0.348,0.348,0.5,0
2,0.0007788,-3.0112e-08,0,0.00025206,1,0.349,0.349,0.5,0
2,0.00077618,-2.8655e-08,0,0.00025285,1,0.35,0.35,0.5,0
2,0.00077318,-2.658e-08,0,0.00025361,1,0.351,0.351,0.5,0
2,0.00077017,-2.4506e-08,0,0.00025437,1,0.352,0.352,0.5,0
2,0.00076716,-2.2432e-08,0,0.00025514,1,0.353,0.353,0.5,0
2,0.00076416,-2.0357e-08,0,0.0002559,1,0.354,0.354,0.5,0
2,0.00076115,-1.8283e-08,0,0.00025666,1,0.355,0.355,0.5,0
2,0.00075814,-1.6208e-08,0,0.00025742,1,0.356,0.356,0.5,0
2,0.00075514,-1.4134e-08,0,0.00025818,1,0.357,0.357,0.5,0
2,0.00075213,-1.206e-08,0,0.00025895,1,0.358,0.358,0.5,0
2,0.00074912,-9.9852e-09,0,0.00025971,1,0.359,0.359,0.5,0
2,0.00074612,-7.9107e-09,0,0.00026047,1,0.36,0.36,0.5,0
2,0.00074272,-6.2687e-09,0,0.0002612,1,0.361,0.361,0.5,0
2,0.00073932,-4.6267e-09,0,0.00026193,1,0.362,0.362,0.5,0
2,0.00073592,-2.9846e-09,0,0.00026266,1,0.363,0.363,0.5,0
2,0.00073253,-1.3425e-09,0,0.00026339,1,0.364,0.364,0.5,0
2,0.00072913,2.9954e-10,0,0.00026412,1,0.365,0.365,0.5,0
2,0.00072573,1.9416e-09,0,0.00026485,1,0.366,0.366,0.5,0
2,0.00072233,3.5837e-09,0,0.00026558,1,0.367,0.367,0.5,0
2,0.00071894,5.2257e-09,0,0.00026631,1,0.368,0.368,0.5,0
2,0.00071554,6.8677e-09,0,0.00026704,1,0.369,0.369,0.5,0
2,0.00071214,8.5098e-09,0,0.00026777,1,0.37,0.37,0.5,0
2,0.00070836,8.6144e-09,0,0.00026847,1,0.371,0.371,0.5,0
2,0.00070458,8.7189e-09,0,0.00026916,1,0.372,0.372,0.5,0
2,0.0007008,8.8235e-09,0,0.00026985,1,0.373,0.373,0.5,0
2,0.00069702,8.928e-09,0,0.00027055,1,0.374,0.374,0.5,0
2,0.00069324,9.0326e-09,0,0.00027124,1,0.375,0.375,0.5,0
2,0.00068946,9.1372e-09,0,0.00027194,1,0.376,0.376,0.5,0
2,0.00068568,9.2417e-09,0,0.00027263,1,0.377,0.377,0.5,0
2,0.0006819,9.3463e-09,0,0.00027333,1,0.378,0.378,0.5,0
2,0.00067812,9.4508e-09,0,0.00027402,1,0.379,0.379,0.5,0
2,0.00067434,9.5554e-09,0,0.00027471,1,0.38,0.38,0.5,0
2,0.00067019,7.9206e-09,0,0.00027537,1,0.381,0.381,0.5,0
2,0.00066604,6.2858e-09,0,0.00027602,1,0.382,0.382,0.5,0
2,0.00066189,4.6511e-09,0,0.00027668,1,0.383,0.383,0.5,0
2,0.00065774,3.0163e-09,0,0.00027733,1,0.384,0.384,0.5,0
2,0.00065359,1.3815e-09,0,0.00027799,1,0.385,0.385,0.5,0
2,0.00064944,-2.5325e-10,0,0.00027864,1,0.386,0.386,0.5,0
2,0.00064529,-1.888e-09,0,0.0002793,1,0.387,0.387,0.5,0
2,0.00064114,-3.5228e-09,0,0.00027995,1,0.388,0.388,0.5,0
2,0.00063699,-5.1575e-09,0,0.0002806,1,0.389,0.389,0.5,0
2,0.00063284,-6.7923e-09,0,0.00028126,1,0.39,0.39,0.5,0
2,0.00062834,-8.7799e-09,0,0.00028187,1,0.391,0.391,0.5,0
2,0.00062383,-1.0767e-08,0,0.00028248,1,0.392,0.392,0.5,0
2,0.00061933,-1.2755e-08,0,0.00028309,1,0.393,0.393,0.5,0
2,0.00061482,-1.4743e-08,0,0.0002837,1,0.394,0.394,0.5,0
2,0.00061032,-1.673e-08,0,0.00028431,1,0.395,0.395,0.5,0
2,0.00060581,-1.8718e-08,0,0.00028493,1,0.396,0.396,0.5,0
2,0.00060131,-2.0705e-08,0,0.00028554,1,0.397,0.397,0.5,0
2,0.0005968,-2.2693e-08,0,0.00028615,1,0.398,0.398,0.5,0
2,0.0005923,-2.468e-08,0,0.00028676,1,0.399,0.399,0.5,0
2,0.00058779,-2.6668e-08,0,0.00028737,1,0.4,0.4,0.5,0
2,0.00058296,-2.6862e-08,0,0.00028794,1,0.401,0.401,0.5,0
2,0.00057812,-2.7056e-08,0,0.0002885,1,0.402,0.402,0.5,0
2,0.00057328,-2.725e-08,0,0.00028906,1,0.403,0.403,0.5,0
2,0.00056844,-2.7445e-08,0,0.00028963,1,0.404,0.404,0.5,0
2,0.0005636,-2.7639e-08,0,0.00029019,1,0.405,0.405,0.5,0
2,0.00055876,-2.7833e-08,0,0.00029076,1,0.406,0.406,0.5,0
2,0.00055392,-2.8027e-08,0,0.00029132,1,0.407,0.407,0.5,0
2,0.00054908,-2.8221e-08,0,0.00029189,1,0.408,0.408,0.5,0
2,0.00054424,-2.8416e-08,0,0.00029245,1,0.409,0.409,0.5,0
2,0.00053941,-2.861e-08,0,0.00029301,1,0.41,0.41,0.5,0
2,0.00053426,-2.674e-08,0,0.00029353,1,0.411,0.411,0.5,0
2,0.00052911,-2.487e-08,0,0.00029404,1,0.412,0.412,0.5,0
2,0.00052396,-2.3e-08,0,0.00029456,1,0.413,0.413,0.5,0
2,0.00051881,-2.113e-08,0,0.00029507,1,0.414,0.414,0.5,0
2,0.00051366,-1.926e-08,0,0.00029559,1,0.415,0.415,0.5,0
2,0.00050851,-1.739e-08,0,0.0002961,1,0.416,0.416,0.5,0
2,0.00050336,-1.5521e-08,0,0.00029662,1,0.417,0.417,0.5,0
2,0.00049821,-1.3651e-08,0,0.00029713,1,0.418,0.418,0.5,0
2,0.00049307,-1.1781e-08,0,0.00029764,1,0.419,0.419,0.5,0
2,0.00048792,-9.9109e-09,0,0.00029816,1,0.42,0.42,0.5,0
2,0.00048248,-9.3076e-09,0,0.00029862,1,0.421,0.421,0.5,0
2,0.00047705,-8.7043e-09,0,0.00029908,1,0.422,0.422,0.5,0
2,0.00047162,-8.101e-09,0,0.00029954,1,0.423,0.423,0.5,0
2,0.00046619,-7.4978e-09,0,0.0003,1,0.424,0.424,0.5,0
2,0.00046076,-6.8945e-09,0,0.00030047,1,0.425,0.425,0.5,0
2,0.00045532,-6.2912e-09,0,0.00030093,1,0.426,0.426,0.5,0
2,0.00044989,-5.688e-09,0,0.00030139,1,0.427,0.427,0.5,0
2,0.00044446,-5.0847e-09,0,0.00030185,1,0.428,0.428,0.5,0
2,0.00043903,-4.4814e-09,0,0.00030231,1,0.429,0.429,0.5,0
2,0.00043359,-3.8781e-09,0,0.00030277,1,0.43,0.43,0.5,0
2,0.0004279,-7.7575e-09,0,0.00030318,1,0.431,0.431,0.5,0
2,0.00042221,-1.1637e-08,0,0.00030358,1,0.432,0.432,0.5,0
2,0.00041652,-1.5516e-08,0,0.00030399,1,0.433,0.433,0.5,0
2,0.00041083,-1.9396e-08,0,0.0003044,1,0.434,0.434,0.5,0
2,0.00040514,-2.3275e-08,0,0.0003048,1,0.435,0.435,0.5,0
2,0.00039945,-2.7154e-08,0,0.00030521,1,0.436,0.436,0.5,0
2,0.00039376,-3.1034e-08,0,0.00030561,1,0.437,0.437,0.5,0
2,0.00038807,-3.4913e-08,0,0.00030602,1,0.438,0.438,0.5,0
2,0.00038238,-3.8792e-08,0,0.00030643,1,0.439,0.439,0.5,0
2,0.00037669,-4.2672e-08,0,0.00030683,1,0.44,0.44,0.5,0
2,0.00037077,-4.6926e-08,0,0.00030718,1,0.441,0.441,0.5,0
2,0.00036485,-5.118e-08,0,0.00030753,1,0.442,0.442,0.5,0
2,0.00035893,-5.5434e-08,0,0.00030787,1,0.443,0.443,0.5,0
2,0.00035301,-5.9688e-08,0,0.00030822,1,0.444,0.444,0.5,0
2,0.00034709,-6.3942e-08,0,0.00030857,1,0.445,0.445,0.5,0
2,0.00034117,-6.8196e-08,0,0.00030892,1,0.446,0.446,0.5,0
2,0.00033524,-7.245e-08,0,0.00030926,1,0.447,0.447,0.5,0
2,0.00032932,-7.6704e-08,0,0.00030961,1,0.448,0.448,0.5,0
2,0.0003234,-8.0958e-08,0,0.00030996,1,0.449,0.449,0.5,0
2,0.00031748,-8.5212e-08,0,0.00031031,1,0.45,0.45,0.5,0
2,0.00031136,-8.1986e-08,0,0.00031059,1,0.451,0.451,0.5,0
2,0.00030525,-7.876e-08,0,0.00031088,1,0.452,0.452,0.5,0
2,0.00029913,-7.5534e-08,0,0.00031117,1,0.453,0.453,0.5,0
2,0.00029301,-7.2308e-08,0,0.00031146,1,0.454,0.454,0.5,0
2,0.0002869,-6.9081e-08,0,0.00031174,1,0.455,0.455,0.5,0
2,0.00028078,-6.5855e-08,0,0.00031203,1,0.456,0.456,0.5,0
2,0.00027466,-6.2629e-08,0,0.00031232,1,0.457,0.457,0.5,0
2,0.00026855,-5.9403e-08,0,0.00031261,1,0.458,0.458,0.5,0
2,0.00026243,-5.6177e-08,0,0.00031289,1,0.459,0.459,0.5,0
2,0.00025631,-5.295e-08,0,0.00031318,1,0.46,0.46,0.5,0
2,0.00025004,-4.8109e-08,0,0.00031341,1,0.461,0.461,0.5,0
2,0.00024378,-4.3268e-08,0,0.00031363,1,0.462,0.462,0.5,0
2,0.00023751,-3.8427e-08,0,0.00031386,1,0.463,0.463,0.5,0
2,0.00023124,-3.3586e-08,0,0.00031408,1,0.464,0.464,0.5,0
2,0.00022497,-2.8745e-08,0,0.00031431,1,0.465,0.465,0.5,0
2,0.00021871,-2.3904e-08,0,0.00031453,1,0.466,0.466,0.5,0
2,0.00021244,-1.9063e-08,0,0.00031476,1,0.467,0.467,0.5,0
2,0.00020617,-1.4222e-08,0,0.00031498,1,0.468,0.468,0.5,0
2,0.0001999,-9.3813e-09,0,0.00031521,1,0.469,0.469,0.5,0
2,0.00019364,-4.5404e-09,0,0.00031543,1,0.47,0.47,0.5,0
2,0.00018725,-9.3642e-09,0,0.0003156,1,0.471,0.471,0.5,0
2,0.00018087,-1.4188e-08,0,0.00031576,1,0.472,0.472,0.5,0
2,0.00017448,-1.9012e-08,0,0.00031592,1,0.473,0.473,0.5,0
2,0.0001681,-2.3836e-08,0,0.00031608,1,0.474,0.474,0.5,0
2,0.00016171,-2.866e-08,0,0.00031624,1,0.475,0.475,0.5,0
2,0.00015533,-3.3484e-08,0,0.00031641,1,0.476,0.476,0.5,0
2,0.00014894,-3.8307e-08,0,0.00031657,1,0.477,0.477,0.5,0
2,0.00014256,-4.3131e-08,0,0.00031673,1,0.478,0.478,0.5,0
2,0.00013618,-4.7955e-08,0,0.00031689,1,0.479,0.479,0.5,0
2,0.00012979,-5.2779e-08,0,0.00031705,1,0.48,0.48,0.5,0
2,0.00012331,-5.7888e-08,0,0.00031715,1,0.481,0.481,0.5,0
2,0.00011684,-6.2997e-08,0,0.00031725,1,0.482,0.482,0.5,0
2,0.00011036,-6.8106e-08,0,0.00031735,1,0.483,0.483,0.5,0
2,0.00010388,-7.3215e-08,0,0.00031744,1,0.484,0.484,0.5,0
2,9.7402e-05,-7.8324e-08,0,0.00031754,1,0.485,0.485,0.5,0
2,9.0925e-05,-8.3433e-08,0,0.00031764,1,0.486,0.486,0.5,0
2,8.4447e-05,-8.8542e-08,0,0.00031774,1,0.487,0.487,0.5,0
2,7.7969e-05,-9.3652e-08,0,0.00031783,1,0.488,0.488,0.5,0
2,7.1492e-05,-9.8761e-08,0,0.00031793,1,0.489,0.489,0.5,0
2,6.5014e-05,-1.0387e-07,0,0.00031803,1,0.49,0.49,0.5,0
2,5.8513e-05,-9.3423e-08,0,0.00031806,1,0.491,0.491,0.5,0
2,5.2011e-05,-8.2976e-08,0,0.00031809,1,0.492,0.492,0.5,0
2,4.551e-05,-7.2529e-08,0,0.00031813,1,0.493,0.493,0.5,0
2,3.9009e-05,-6.2082e-08,0,0.00031816,1,0.494,0.494,0.5,0
2,3.2507e-05,-5.1635e-08,0,0.00031819,1,0.495,0.495,0.5,0
2,2.6006e-05,-4.1188e-08,0,0.00031822,1,0.496,0.496,0.5,0
2,1.9505e-05,-3.074e-08,0,0.00031826,1,0.497,0.497,0.5,0
2,1.3003e-05,-2.0294e-08,0,0.00031829,1,0.498,0.498,0.5,0
2,6.5019e-06,-9.8464e-09,0,0.00031832,1,0.499,0.499,0.5,0
2,6.0052e-10,6.0052e-10,0,0.00031835,1,0.5,0.5,0.5,0
2,-6.5116e-06,1.4141e-09,0,0.00031832,1,0.501,0.501,0.5,0
2,-1.3024e-05,2.2276e-09,0,0.00031829,1,0.502,0.502,0.5,0
2,-1.9536e-05,3.0412e-09,0,0.00031826,1,0.503,0.503,0.5,0
2,-2.6049e-05,3.8548e-09,0,0.00031822,1,0.504,0.504,0.5,0
2,-3.2561e-05,4.6684e-09,0,0.00031819,1,0.505,0.505,0.5,0
2,-3.9073e-05,5.4819e-09,0,0.00031816,1,0.506,0.506,0.5,0
2,-4.5586e-05,6.2955e-09,0,0.00031813,1,0.507,0.507,0.5,0
2,-5.2098e-05,7.1091e-09,0,0.00031809,1,0.508,0.508,0.5,0
2,-5.861e-05,7.9226e-09,0,0.00031806,1,0.509,0.509,0.5,0
2,-6.5122e-05,8.7362e-09,0,0.00031803,1,0.51,0.51,0.5,0
2,-7.1595e-05,1.6429e-08,0,0.00031793,1,0.511,0.511,0.5,0
2,-7.8069e-05,2.4123e-08,0,0.00031783,1,0.512,0.512,0.5,0
2,-8.4542e-05,3.1816e-08,0,0.00031774,1,0.513,0.513,0.5,0
2,-9.1015e-05,3.9509e-08,0,0.00031764,1,0.514,0.514,0.5,0
2,-9.7487e-05,4.7202e-08,0,0.00031754,1,0.515,0.515,0.5,0
2,-0.00010396,5.4895e-08,0,0.00031744,1,0.516,0.516,0.5,0
2,-0.00011043,6.2589e-08,0,0.00031734,1,0.517,0.517,0.5,0
2,-0.00011691,7.0282e-08,0,0.00031725,1,0.518,0.518,0.5,0
2,-0.00012338,7.7975e-08,0,0.00031715,1,0.519,0.519,0.5,0
2,-0.00012985,8.5668e-08,0,0.00031705,1,0.52,0.52,0.5,0
2,-0.00013622,7.1843e-08,0,0.00031689,1,0.521,0.521,0.5,0
2,-0.00014259,5.8018e-08,0,0.00031673,1,0.522,0.522,0.5,0
2,-0.00014897,4.4193e-08,0,0.00031657,1,0.523,0.523,0.5,0
2,-0.00015534,3.0369e-08,0,0.0003164,1,0.524,0.524,0.5,0
2,-0.00016171,1.6544e-08,0,0.00031624,1,0.525,0.525,0.5,0
2,-0.00016808,2.7188e-09,0,0.00031608,1,0.526,0.526,0.5,0
2,-0.00017445,-1.1106e-08,0,0.00031592,1,0.527,0.527,0.5,0
2,-0.00018082,-2.493e-08,0,0.00031576,1,0.528,0.528,0.5,0
2,-0.00018719,-3.8755e-08,0,0.00031559,1,0.529,0.529,0.5,0
2,-0.00019356,-5.258e-08,0,0.00031543,1,0.53,0.53,0.5,0
2,-0.00019984,-5.7119e-08,0,0.00031521,1,0.531,0.531,0.5,0
2,-0.00020611,-6.1658e-08,0,0.00031498,1,0.532,0.532,0.5,0
2,-0.00021239,-6.6196e-08,0,0.00031476,1,0.533,0.533,0.5,0
2,-0.00021866,-7.0735e-08,0,0.00031453,1,0.534,0.534,0.5,0
2,-0.00022494,-7.5274e-08,0,0.00031431,1,0.535,0.535,0.5,0
2,-0.00023121,-7.9812e-08,0,0.00031408,1,0.536,0.536,0.5,0
2,-0.00023749,-8.4351e-08,0,0.00031386,1,0.537,0.537,0.5,0
2,-0.00024376,-8.889e-08,0,0.00031363,1,0.538,0.538,0.5,0
2,-0.00025004,-9.3428e-08,0,0.0003134,1,0.539,0.539,0.5,0
2,-0.00025631,-9.7967e-08,0,0.00031318,1,0.54,0.54,0.5,0
2,-0.00026243,-9.4076e-08,0,0.00031289,1,0.541,0.541,0.5,0
2,-0.00026856,-9.0185e-08,0,0.0003126,1,0.542,0.542,0.5,0
2,-0.00027468,-8.6294e-08,0,0.00031232,1,0.543,0.543,0.5,0
2,-0.0002808,-8.2403e-08,0,0.00031203,1,0.544,0.544,0.5,0
2,-0.00028692,-7.8512e-08,0,0.00031174,1,0.545,0.545,0.5,0
2,-0.00029305,-7.4621e-08,0,0.00031146,1,0.546,0.546,0.5,0
2,-0.00029917,-7.073e-08,0,0.00031117,1,0.547,0.547,0.5,0
2,-0.00030529,-6.684e-08,0,0.00031088,1,0.548,0.548,0.5,0
2,-0.00031141,-6.2948e-08,0,0.00031059,1,0.549,0.549,0.5,0
2,-0.00031754,-5.9057e-08,0,0.00031031,1,0.55,0.55,0.5,0
2,-0.00032346,-5.4764e-08,0,0.00030996,1,0.551,0.551,0.5,0
2,-0.00032938,-5.047e-08,0,0.00030961,1,0.552,0.552,0.5,0
2,-0.0003353,-4.6176e-08,0,0.00030926,1,0.553,0.553,0.5,0
2,-0.00034122,-4.1882e-08,0,0.00030892,1,0.554,0.554,0.5,0
2,-0.00034714,-3.7588e-08,0,0.00030857,1,0.555,0.555,0.5,0
2,-0.00035306,-3.3295e-08,0,0.00030822,1,0.556,0.556,0.5,0
2,-0.00035899,-2.9001e-08,0,0.00030787,1,0.557,0.557,0.5,0
2,-0.00036491,-2.4707e-08,0,0.00030752,1,0.558,0.558,0.5,0
2,-0.00037083,-2.0413e-08,0,0.00030718,1,0.559,0.559,0.5,0
2,-0.00037675,-1.6119e-08,0,0.00030683,1,0.56,0.56,0.5,0
2,-0.00038244,-1.6641e-08,0,0.00030642,1,0.561,0.561,0.5,0
2,-0.00038813,-1.7163e-08,0,0.00030602,1,0.562,0.562,0.5,0
2,-0.00039381,-1.7684e-08,0,0.00030561,1,0.563,0.563,0.5,0
2,-0.0003995,-1.8206e-08,0,0.00030521,1,0.564,0.564,0.5,0
2,-0.00040519,-1.8728e-08,0,0.0003048,1,0.565,0.565,0.5,0
2,-0.00041088,-1.9249e-08,0,0.00030439,1,0.566,0.566,0.5,0
2,-0.00041657,-1.9771e-08,0,0.00030399,1,0.567,0.567,0.5,0
2,-0.00042226,-2.0293e-08,0,0.00030358,1,0.568,0.568,0.5,0
2,-0.00042794,-2.0814e-08,0,0.00030318,1,0.569,0.569,0.5,0
2,-0.00043363,-2.1336e-08,0,0.00030277,1,0.57,0.57,0.5,0
2,-0.00043906,-2.2925e-08,0,0.00030231,1,0.571,0.571,0.5,0
2,-0.0004445,-2.4514e-08,0,0.00030185,1,0.572,0.572,0.5,0
2,-0.00044993,-2.6103e-08,0,0.00030139,1,0.573,0.573,0.5,0
2,-0.00045536,-2.7692e-08,0,0.00030093,1,0.574,0.574,0.5,0
2,-0.00046079,-2.9281e-08,0,0.00030046,1,0.575,0.575,0.5,0
2,-0.00046622,-3.087e-08,0,0.0003,1,0.576,0.576,0.5,0
2,-0.00047166,-3.2459e-08,0,0.00029954,1,0.577,0.577,0.5,0
2,-0.00047709,-3.4048e-08,0,0.00029908,1,0.578,0.578,0.5,0
2,-0.00048252,-3.5637e-08,0,0.00029862,1,0.579,0.579,0.5,0
2,-0.00048795,-3.7226e-08,0,0.00029816,1,0.58,0.58,0.5,0
2,-0.0004931,-3.6591e-08,0,0.00029764,1,0.581,0.581,0.5,0
2,-0.00049825,-3.5955e-08,0,0.00029713,1,0.582,0.582,0.5,0
2,-0.0005034,-3.5319e-08,0,0.00029661,1,0.583,0.583,0.5,0
2,-0.00050855,-3.4684e-08,0,0.0002961,1,0.584,0.584,0.5,0
2,-0.0005137,-3.4048e-08,0,0.00029558,1,0.585,0.585,0.5,0
2,-0.00051885,-3.3412e-08,0,0.00029507,1,0.586,0.586,0.5,0
2,-0.000524,-3.2777e-08,0,0.00029456,1,0.587,0.587,0.5,0
2,-0.00052914,-3.2141e-08,0,0.00029404,1,0.588,0.588,0.5,0
2,-0.00053429,-3.1506e-08,0,0.00029353,1,0.589,0.589,0.5,0
2,-0.00053944,-3.087e-08,0,0.00029301,1,0.59,0.59,0.5,0
2,-0.00054428,-2.901e-08,0,0.00029245,1,0.591,0.591,0.5,0
2,-0.00054912,-2.7151e-08,0,0.00029188,1,0.592,0.592,0.5,0
2,-0.00055396,-2.5292e-08,0,0.00029132,1,0.593,0.593,0.5,0
2,-0.00055879,-2.3432e-08,0,0.00029075,1,0.594,0.594,0.5,0
2,-0.00056363,-2.1573e-08,0,0.00029019,1,0.595,0.595,0.5,0
2,-0.00056847,-1.9713e-08,0,0.00028963,1,0.596,0.596,0.5,0
2,-0.00057331,-1.7854e-08,0,0.00028906,1,0.597,0.597,0.5,0
2,-0.00057815,-1.5995e-08,0,0.0002885,1,0.598,0.598,0.5,0
2,-0.00058298,-1.4135e-08,0,0.00028793,1,0.599,0.599,0.5,0
2,-0.00058782,-1.2276e-08,0,0.00028737,1,0.6,0.6,0.5,0
2,-0.00059233,-1.1346e-08,0,0.00028676,1,0.601,0.601,0.5,0
2,-0.00059683,-1.0417e-08,0,0.00028615,1,0.602,0.602,0.5,0
2,-0.00060133,-9.4874e-09,0,0.00028553,1,0.603,0.603,0.5,0
2,-0.00060584,-8.5579e-09,0,0.00028492,1,0.604,0.604,0.5,0
2,-0.00061034,-7.6284e-09,0,0.00028431,1,0.605,0.605,0.5,0
2,-0.00061484,-6.6989e-09,0,0.0002837,1,0.606,0.606,0.5,0
2,-0.00061935,-5.7694e-09,0,0.00028309,1,0.607,0.607,0.5,0
2,-0.00062385,-4.8399e-09,0,0.00028248,1,0.608,0.608,0.5,0
2,-0.00062835,-3.9104e-09,0,0.00028187,1,0.609,0.609,0.5,0
2,-0.00063286,-2.9809e-09,0,0.00028126,1,0.61,0.61,0.5,0
2,-0.00063701,-3.604e-09,0,0.0002806,1,0.611,0.611,0.5,0
2,-0.00064116,-4.2271e-09,0,0.00027995,1,0.612,0.612,0.5,0
2,-0.00064531,-4.8502e-09,0,0.00027929,1,0.613,0.613,0.5,0
2,-0.00064946,-5.4733e-09,0,0.00027864,1,0.614,0.614,0.5,0
2,-0.00065361,-6.0964e-09,0,0.00027798,1,0.615,0.615,0.5,0
2,-0.00065776,-6.7195e-09,0,0.00027733,1,0.616,0.616,0.5,0
2,-0.00066191,-7.3425e-09,0,0.00027667,1,0.617,0.617,0.5,0
2,-0.00066606,-7.9656e-09,0,0.00027602,1,0.618,0.618,0.5,0
2,-0.00067021,-8.5887e-09,0,0.00027536,1,0.619,0.619,0.5,0
2,-0.00067436,-9.2118e-09,0,0.00027471,1,0.62,0.62,0.5,0
2,-0.00067814,-1.057e-08,0,0.00027402,1,0.621,0.621,0.5,0
2,-0.00068192,-1.1928e-08,0,0.00027332,1,0.622,0.622,0.5,0
2,-0.0006857,-1.3286e-08,0,0.00027263,1,0.623,0.623,0.5,0
2,-0.00068948,-1.4644e-08,0,0.00027193,1,0.624,0.624,0.5,0
2,-0.00069326,-1.6002e-08,0,0.00027124,1,0.625,0.625,0.5,0
2,-0.00069704,-1.736e-08,0,0.00027055,1,0.626,0.626,0.5,0
2,-0.00070082,-1.8718e-08,0,0.00026985,1,0.627,0.627,0.5,0
2,-0.0007046,-2.0077e-08,0,0.00026916,1,0.628,0.628,0.5,0
2,-0.00070839,-2.1435e-08,0,0.00026846,1,0.629,0.629,0.5,0
2,-0.00071217,-2.2793e-08,0,0.00026777,1,0.63,0.63,0.5,0
2,-0.00071557,-2.3833e-08,0,0.00026704,1,0.631,0.631,0.5,0
2,-0.00071896,-2.4873e-08,0,0.00026631,1,0.632,0.632,0.5,0
2,-0.00072236,-2.5912e-08,0,0.00026558,1,0.633,0.633,0.5,0
2,-0.00072576,-2.6952e-08,0,0.00026485,1,0.634,0.634,0.5,0
2,-0.00072916,-2.7992e-08,0,0.00026412,1,0.635,0.635,0.5,0
2,-0.00073256,-2.9032e-08,0,0.00026339,1,0.636,0.636,0.5,0
2,-0.00073596,-3.0072e-08,0,0.00026266,1,0.637,0.637,0.5,0
2,-0.00073936,-3.1112e-08,0,0.00026193,1,0.638,0.638,0.5,0
2,-0.00074276,-3.2152e-08,0,0.0002612,1,0.639,0.639,0.5,0
2,-0.00074616,-3.3191e-08,0,0.00026047,1,0.64,0.64,0.5,0
2,-0.00074916,-3.3387e-08,0,0.0002597,1,0.641,0.641,0.5,0
2,-0.00075217,-3.3582e-08,0,0.00025894,1,0.642,0.642,0.5,0
2,-0.00075518,-3.3778e-08,0,0.00025818,1,0.643,0.643,0.5,0
2,-0.00075819,-3.3973e-08,0,0.00025742,1,0.644,0.644,0.5,0
2,-0.0007612,-3.4169e-08,0,0.00025666,1,0.645,0.645,0.5,0
2,-0.00076421,-3.4364e-08,0,0.00025589,1,0.646,0.646,0.5,0
2,-0.00076721,-3.456e-08,0,0.00025513,1,0.647,0.647,0.5,0
2,-0.00077022,-3.4755e-08,0,0.00025437,1,0.648,0.648,0.5,0
2,-0.00077323,-3.495e-08,0,0.00025361,1,0.649,0.649,0.5,0
2,-0.00077624,-3.5146e-08,0,0.00025285,1,0.65,0.65,0.5,0
2,-0.00077885,-3.4546e-08,0,0.00025205,1,0.651,0.651,0.5,0
2,-0.00078146,-3.3945e-08,0,0.00025126,1,0.652,0.652,0.5,0
2,-0.00078408,-3.3345e-08,0,0.00025047,1,0.653,0.653,0.5,0
2,-0.00078669,-3.2745e-08,0,0.00024968,1,0.654,0.654,0.5,0
2,-0.0007893,-3.2144e-08,0,0.00024889,1,0.655,0.655,0.5,0
2,-0.00079191,-3.1544e-08,0,0.0002481,1,0.656,0.656,0.5,0
2,-0.00079453,-3.0944e-08,0,0.00024731,1,0.657,0.657,0.5,0
2,-0.00079714,-3.0343e-08,0,0.00024652,1,0.658,0.658,0.5,0
2,-0.00079975,-2.9743e-08,0,0.00024573,1,0.659,0.659,0.5,0
2,-0.00080236,-2.9142e-08,0,0.00024494,1,0.66,0.66,0.5,0
2,-0.00080458,-2.808e-08,0,0.00024413,1,0.661,0.661,0.5,0
2,-0.0008068,-2.7017e-08,0,0.00024331,1,0.662,0.662,0.5,0
2,-0.00080901,-2.5954e-08,0,0.0002425,1,0.663,0.663,0.5,0
2,-0.00081123,-2.4892e-08,0,0.00024168,1,0.664,0.664,0.5,0
2,-0.00081345,-2.3829e-08,0,0.00024087,1,0.665,0.665,0.5,0
2,-0.00081566,-2.2766e-08,0,0.00024006,1,0.666,0.666,0.5,0
2,-0.00081788,-2.1703e-08,0,0.00023924,1,0.667,0.667,0.5,0
2,-0.00082009,-2.0641e-08,0,0.00023843,1,0.668,0.668,0.5,0
2,-0.00082231,-1.9578e-08,0,0.00023761,1,0.669,0.669,0.5,0
2,-0.00082453,-1.8515e-08,0,0.0002368,1,0.67,0.67,0.5,0
