"TimeStep","Gradient:0","Gradient:1","Gradient:2","temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4,0.00041184,2.1543e-08,0,7.7075e-05,1,0.176,0.176,0.5,0
4,0.00041134,2.1589e-08,0,7.7487e-05,1,0.177,0.177,0.5,0
4,0.00041085,2.1634e-08,0,7.79e-05,1,0.178,0.178,0.5,0
4,0.00041035,2.168e-08,0,7.8312e-05,1,0.179,0.179,0.5,0
4,0.00040985,2.1726e-08,0,7.8724e-05,1,0.18,0.18,0.5,0
4,0.00040932,2.176e-08,0,7.9132e-05,1,0.181,0.181,0.5,0
4,0.00040878,2.1794e-08,0,7.9539e-05,1,0.182,0.182,0.5,0
4,0.00040824,2.1828e-08,0,7.9946e-05,1,0.183,0.183,0.5,0
4,0.0004077,2.1862e-08,0,8.0354e-05,1,0.184,0.184,0.5,0
4,0.00040716,2.1896e-08,0,8.0761e-05,1,0.185,0.185,0.5,0
4,0.00040662,2.193e-08,0,8.1168e-05,1,0.186,0.186,0.5,0
4,0.00040608,2.1963e-08,0,8.1575e-05,1,0.187,0.187,0.5,0
4,0.00040554,2.1997e-08,0,8.1983e-05,1,0.188,0.188,0.5,0
4,0.000405,2.2031e-08,0,8.239e-05,1,0.189,0.189,0.5,0
4,0.00040446,2.2065e-08,0,8.2797e-05,1,0.19,0.19,0.5,0
4,0.00040388,2.2086e-08,0,8.3199e-05,1,0.191,0.191,0.5,0
4,0.00040329,2.2106e-08,0,8.36e-05,1,0.192,0.192,0.5,0
4,0.00040271,2.2127e-08,0,8.4002e-05,1,0.193,0.193,0.5,0
4,0.00040212,2.2147e-08,0,8.4404e-05,1,0.194,0.194,0.5,0
4,0.00040154,2.2168e-08,0,8.4805e-05,1,0.195,0.195,0.5,0
4,0.00040095,2.2188e-08,0,8.5207e-05,1,0.196,0.196,0.5,0
4,0.00040037,2.2209e-08,0,8.5609e-05,1,0.197,0.197,0.5,0
4,0.00039979,2.2229e-08,0,8.601e-05,1,0.198,0.198,0.5,0
4,0.0003992,2.225e-08,0,8.6412e-05,1,0.199,0.199,0.5,0
4,0.00039862,2.227e-08,0,8.6814e-05,1,0.2,0.2,0.5,0
4,0.00039798,2.2275e-08,0,8.7209e-05,1,0.201,0.201,0.5,0
4,0.00039735,2.2279e-08,0,8.7605e-05,1,0.202,0.202,0.5,0
4,0.00039672,2.2283e-08,0,8.8e-05,1,0.203,0.203,0.5,0
4,0.00039609,2.2288e-08,0,8.8396e-05,1,0.204,0.204,0.5,0
4,0.00039546,2.2292e-08,0,8.8792e-05,1,0.205,0.205,0.5,0
4,0.00039483,2.2297e-08,0,8.9187e-05,1,0.206,0.206,0.5,0
4,0.0003942,2.2301e-08,0,8.9583e-05,1,0.207,0.207,0.5,0
4,0.00039356,2.2306e-08,0,8.9978e-05,1,0.208,0.208,0.5,0
4,0.00039293,2.231e-08,0,9.0374e-05,1,0.209,0.209,0.5,0
4,0.0003923,2.2315e-08,0,9.0769e-05,1,0.21,0.21,0.5,0
4,0.00039162,2.2298e-08,0,9.1159e-05,1,0.211,0.211,0.5,0
4,0.00039094,2.2282e-08,0,9.1548e-05,1,0.212,0.212,0.5,0
4,0.00039026,2.2266e-08,0,9.1937e-05,1,0.213,0.213,0.5,0
4,0.00038958,2.2249e-08,0,9.2326e-05,1,0.214,0.214,0.5,0
4,0.0003889,2.2233e-08,0,9.2715e-05,1,0.215,0.215,0.5,0
4,0.00038822,2.2216e-08,0,9.3104e-05,1,0.216,0.216,0.5,0
4,0.00038754,2.22e-08,0,9.3493e-05,1,0.217,0.217,0.5,0
4,0.00038686,2.2184e-08,0,9.3882e-05,1,0.218,0.218,0.5,0
4,0.00038618,2.2167e-08,0,9.4271e-05,1,0.219,0.219,0.5,0
4,0.0003855,2.2151e-08,0,9.466e-05,1,0.22,0.22,0.5,0
4,0.00038477,2.2106e-08,0,9.5042e-05,1,0.221,0.221,0.5,0
4,0.00038404,2.206e-08,0,9.5424e-05,1,0.222,0.222,0.5,0
4,0.00038331,2.2015e-08,0,9.5806e-05,1,0.223,0.223,0.5,0
4,0.00038258,2.1969e-08,0,9.6188e-05,1,0.224,0.224,0.5,0
4,0.00038185,2.1924e-08,0,9.657e-05,1,0.225,0.225,0.5,0
4,0.00038112,2.1879e-08,0,9.6952e-05,1,0.226,0.226,0.5,0
4,0.00038039,2.1833e-08,0,9.7334e-05,1,0.227,0.227,0.5,0
4,0.00037966,2.1788e-08,0,9.7716e-05,1,0.228,0.228,0.5,0
4,0.00037893,2.1742e-08,0,9.8098e-05,1,0.229,0.229,0.5,0
4,0.0003782,2.1697e-08,0,9.848e-05,1,0.23,0.23,0.5,0
4,0.00037742,2.161e-08,0,9.8854e-05,1,0.231,0.231,0.5,0
4,0.00037664,2.1522e-08,0,9.9228e-05,1,0.232,0.232,0.5,0
4,0.00037586,2.1435e-08,0,9.9603e-05,1,0.233,0.233,0.5,0
4,0.00037508,2.1347e-08,0,9.9977e-05,1,0.234,0.234,0.5,0
4,0.00037429,2.126e-08,0,0.00010035,1,0.235,0.235,0.5,0
4,0.00037351,2.1172e-08,0,0.00010073,1,0.236,0.236,0.5,0
4,0.00037273,2.1085e-08,0,0.0001011,1,0.237,0.237,0.5,0
4,0.00037195,2.0997e-08,0,0.00010147,1,0.238,0.238,0.5,0
4,0.00037117,2.091e-08,0,0.00010185,1,0.239,0.239,0.5,0
4,0.00037039,2.0823e-08,0,0.00010222,1,0.24,0.24,0.5,0
4,0.00036955,2.0674e-08,0,0.00010259,1,0.241,0.241,0.5,0
4,0.00036872,2.0525e-08,0,0.00010296,1,0.242,0.242,0.5,0
4,0.00036789,2.0376e-08,0,0.00010332,1,0.243,0.243,0.5,0
4,0.00036705,2.0227e-08,0,0.00010369,1,0.244,0.244,0.5,0
4,0.00036622,2.0079e-08,0,0.00010406,1,0.245,0.245,0.5,0
4,0.00036539,1.993e-08,0,0.00010442,1,0.246,0.246,0.5,0
4,0.00036455,1.9781e-08,0,0.00010479,1,0.247,0.247,0.5,0
4,0.00036372,1.9632e-08,0,0.00010515,1,0.248,0.248,0.5,0
4,0.00036289,1.9484e-08,0,0.00010552,1,0.249,0.249,0.5,0
4,0.00036205,1.9335e-08,0,0.00010589,1,0.25,0.25,0.5,0
4,0.00036117,1.9099e-08,0,0.00010625,1,0.251,0.251,0.5,0
4,0.00036028,1.8863e-08,0,0.0001066,1,0.252,0.252,0.5,0
4,0.00035939,1.8627e-08,0,0.00010696,1,0.253,0.253,0.5,0
4,0.00035851,1.8392e-08,0,0.00010732,1,0.254,0.254,0.5,0
4,0.00035762,1.8156e-08,0,0.00010768,1,0.255,0.255,0.5,0
4,0.00035673,1.792e-08,0,0.00010803,1,0.256,0.256,0.5,0
4,0.00035585,1.7684e-08,0,0.00010839,1,0.257,0.257,0.5,0
4,0.00035496,1.7448e-08,0,0.00010875,1,0.258,0.258,0.5,0
4,0.00035407,1.7213e-08,0,0.00010911,1,0.259,0.259,0.5,0
4,0.00035318,1.6977e-08,0,0.00010946,1,0.26,0.26,0.5,0
4,0.00035224,1.6624e-08,0,0.00010981,1,0.261,0.261,0.5,0
4,0.0003513,1.6272e-08,0,0.00011016,1,0.262,0.262,0.5,0
4,0.00035036,1.5919e-08,0,0.00011051,1,0.263,0.263,0.5,0
4,0.00034942,1.5566e-08,0,0.00011086,1,0.264,0.264,0.5,0
4,0.00034848,1.5214e-08,0,0.00011121,1,0.265,0.265,0.5,0
4,0.00034754,1.4861e-08,0,0.00011156,1,0.266,0.266,0.5,0
4,0.0003466,1.4508e-08,0,0.00011191,1,0.267,0.267,0.5,0
4,0.00034566,1.4156e-08,0,0.00011225,1,0.268,0.268,0.5,0
4,0.00034472,1.3803e-08,0,0.0001126,1,0.269,0.269,0.5,0
4,0.00034378,1.345e-08,0,0.00011295,1,0.27,0.27,0.5,0
4,0.00034278,1.2954e-08,0,0.00011329,1,0.271,0.271,0.5,0
4,0.00034179,1.2458e-08,0,0.00011363,1,0.272,0.272,0.5,0
4,0.00034079,1.1963e-08,0,0.00011397,1,0.273,0.273,0.5,0
4,0.0003398,1.1467e-08,0,0.00011431,1,0.274,0.274,0.5,0
4,0.0003388,1.0971e-08,0,0.00011465,1,0.275,0.275,0.5,0
4,0.00033781,1.0475e-08,0,0.00011498,1,0.276,0.276,0.5,0
4,0.00033682,9.9786e-09,0,0.00011532,1,0.277,0.277,0.5,0
4,0.00033582,9.4827e-09,0,0.00011566,1,0.278,0.278,0.5,0
4,0.00033483,8.9867e-09,0,0.000116,1,0.279,0.279,0.5,0
4,0.00033383,8.4908e-09,0,0.00011634,1,0.28,0.28,0.5,0
4,0.00033278,7.8427e-09,0,0.00011667,1,0.281,0.281,0.5,0
4,0.00033173,7.1946e-09,0,0.000117,1,0.282,0.282,0.5,0
4,0.00033068,6.5465e-09,0,0.00011733,1,0.283,0.283,0.5,0
4,0.00032963,5.8984e-09,0,0.00011766,1,0.284,0.284,0.5,0
4,0.00032858,5.2503e-09,0,0.00011798,1,0.285,0.285,0.5,0
4,0.00032754,4.6022e-09,0,0.00011831,1,0.286,0.286,0.5,0
4,0.00032649,3.9541e-09,0,0.00011864,1,0.287,0.287,0.5,0
4,0.00032544,3.306e-09,0,0.00011897,1,0.288,0.288,0.5,0
4,0.00032439,2.6579e-09,0,0.0001193,1,0.289,0.289,0.5,0
4,0.00032334,2.0098e-09,0,0.00011963,1,0.29,0.29,0.5,0
4,0.00032224,1.2398e-09,0,0.00011995,1,0.291,0.291,0.5,0
4,0.00032113,4.6979e-10,0,0.00012026,1,0.292,0.292,0.5,0
4,0.00032003,-3.0023e-10,0,0.00012058,1,0.293,0.293,0.5,0
4,0.00031893,-1.0702e-09,0,0.0001209,1,0.294,0.294,0.5,0
4,0.00031782,-1.8402e-09,0,0.00012122,1,0.295,0.295,0.5,0
4,0.00031672,-2.6102e-09,0,0.00012154,1,0.296,0.296,0.5,0
4,0.00031562,-3.3802e-09,0,0.00012185,1,0.297,0.297,0.5,0
4,0.00031451,-4.1502e-09,0,0.00012217,1,0.298,0.298,0.5,0
4,0.00031341,-4.9202e-09,0,0.00012249,1,0.299,0.299,0.5,0
4,0.0003123,-5.6902e-09,0,0.00012281,1,0.3,0.3,0.5,0
4,0.00031115,-6.4897e-09,0,0.00012311,1,0.301,0.301,0.5,0
4,0.00030999,-7.2892e-09,0,0.00012342,1,0.302,0.302,0.5,0
4,0.00030883,-8.0887e-09,0,0.00012373,1,0.303,0.303,0.5,0
4,0.00030768,-8.8882e-09,0,0.00012403,1,0.304,0.304,0.5,0
4,0.00030652,-9.6877e-09,0,0.00012434,1,0.305,0.305,0.5,0
4,0.00030536,-1.0487e-08,0,0.00012465,1,0.306,0.306,0.5,0
4,0.0003042,-1.1287e-08,0,0.00012495,1,0.307,0.307,0.5,0
4,0.00030305,-1.2086e-08,0,0.00012526,1,0.308,0.308,0.5,0
4,0.00030189,-1.2886e-08,0,0.00012557,1,0.309,0.309,0.5,0
4,0.00030073,-1.3685e-08,0,0.00012587,1,0.31,0.31,0.5,0
4,0.00029952,-1.4348e-08,0,0.00012617,1,0.311,0.311,0.5,0
4,0.00029831,-1.5011e-08,0,0.00012646,1,0.312,0.312,0.5,0
4,0.0002971,-1.5674e-08,0,0.00012676,1,0.313,0.313,0.5,0
4,0.00029589,-1.6338e-08,0,0.00012705,1,0.314,0.314,0.5,0
4,0.00029468,-1.7001e-08,0,0.00012735,1,0.315,0.315,0.5,0
4,0.00029347,-1.7664e-08,0,0.00012764,1,0.316,0.316,0.5,0
4,0.00029226,-1.8327e-08,0,0.00012794,1,0.317,0.317,0.5,0
4,0.00029105,-1.899e-08,0,0.00012823,1,0.318,0.318,0.5,0
4,0.00028984,-1.9653e-08,0,0.00012853,1,0.319,0.319,0.5,0
4,0.00028863,-2.0316e-08,0,0.00012882,1,0.32,0.32,0.5,0
4,0.00028736,-2.0626e-08,0,0.0001291,1,0.321,0.321,0.5,0
4,0.0002861,-2.0936e-08,0,0.00012939,1,0.322,0.322,0.5,0
4,0.00028484,-2.1246e-08,0,0.00012967,1,0.323,0.323,0.5,0
4,0.00028358,-2.1556e-08,0,0.00012995,1,0.324,0.324,0.5,0
4,0.00028231,-2.1866e-08,0,0.00013023,1,0.325,0.325,0.5,0
4,0.00028105,-2.2176e-08,0,0.00013052,1,0.326,0.326,0.5,0
4,0.00027979,-2.2486e-08,0,0.0001308,1,0.327,0.327,0.5,0
4,0.00027852,-2.2796e-08,0,0.00013108,1,0.328,0.328,0.5,0
4,0.00027726,-2.3106e-08,0,0.00013136,1,0.329,0.329,0.5,0
4,0.000276,-2.3417e-08,0,0.00013165,1,0.33,0.33,0.5,0
4,0.00027468,-2.3184e-08,0,0.00013192,1,0.331,0.331,0.5,0
4,0.00027337,-2.2952e-08,0,0.00013219,1,0.332,0.332,0.5,0
4,0.00027205,-2.2719e-08,0,0.00013245,1,0.333,0.333,0.5,0
