"TimeStep","Gradient:0","Gradient:1","Gradient:2","temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,1.6097e-12,0,0,0,1,0,0,0.5,0
0,1.6587e-12,-4.6059e-14,0,1.6097e-15,1,0.001,0.001,0.5,0
0,1.7077e-12,-9.2119e-14,0,3.2194e-15,1,0.002,0.002,0.5,0
0,1.7566e-12,-1.3818e-13,0,4.8291e-15,1,0.003,0.003,0.5,0
0,1.8056e-12,-1.8424e-13,0,6.4388e-15,1,0.004,0.004,0.5,0
0,1.8546e-12,-2.303e-13,0,8.0485e-15,1,0.005,0.005,0.5,0
0,1.9036e-12,-2.7636e-13,0,9.6582e-15,1,0.006,0.006,0.5,0
0,1.9526e-12,-3.2242e-13,0,1.1268e-14,1,0.007,0.007,0.5,0
0,2.0015e-12,-3.6847e-13,0,1.2878e-14,1,0.008,0.008,0.5,0
0,2.0505e-12,-4.1453e-13,0,1.4487e-14,1,0.009,0.009,0.5,0
0,2.0995e-12,-4.6059e-13,0,1.6097e-14,1,0.01,0.01,0.5,0
0,2.2699e-12,-5.3382e-13,0,1.8686e-14,1,0.011,0.011,0.5,0
0,2.4404e-12,-6.0705e-13,0,2.1276e-14,1,0.012,0.012,0.5,0
0,2.6108e-12,-6.8028e-13,0,2.3865e-14,1,0.013,0.013,0.5,0
0,2.7812e-12,-7.5351e-13,0,2.6454e-14,1,0.014,0.014,0.5,0
0,2.9517e-12,-8.2674e-13,0,2.9043e-14,1,0.015,0.015,0.5,0
0,3.1221e-12,-8.9996e-13,0,3.1633e-14,1,0.016,0.016,0.5,0
0,3.2925e-12,-9.7319e-13,0,3.4222e-14,1,0.017,0.017,0.5,0
0,3.4629e-12,-1.0464e-12,0,3.6811e-14,1,0.018,0.018,0.5,0
0,3.6334e-12,-1.1196e-12,0,3.9401e-14,1,0.019,0.019,0.5,0
0,3.8038e-12,-1.1929e-12,0,4.199e-14,1,0.02,0.02,0.5,0
0,4.1853e-12,-1.3268e-12,0,4.7008e-14,1,0.021,0.021,0.5,0
0,4.5667e-12,-1.4607e-12,0,5.2027e-14,1,0.022,0.022,0.5,0
0,4.9482e-12,-1.5946e-12,0,5.7045e-14,1,0.023,0.023,0.5,0
0,5.3296e-12,-1.7285e-12,0,6.2063e-14,1,0.024,0.024,0.5,0
0,5.7111e-12,-1.8624e-12,0,6.7082e-14,1,0.025,0.025,0.5,0
0,6.0925e-12,-1.9963e-12,0,7.21e-14,1,0.026,0.026,0.5,0
0,6.474e-12,-2.1302e-12,0,7.7118e-14,1,0.027,0.027,0.5,0
0,6.8554e-12,-2.2641e-12,0,8.2136e-14,1,0.028,0.028,0.5,0
0,7.2369e-12,-2.398e-12,0,8.7155e-14,1,0.029,0.029,0.5,0
0,7.6184e-12,-2.5319e-12,0,9.2173e-14,1,0.03,0.03,0.5,0
0,8.4147e-12,-2.7881e-12,0,1.0239e-13,1,0.031,0.031,0.5,0
0,9.2111e-12,-3.0444e-12,0,1.1261e-13,1,0.032,0.032,0.5,0
0,1.0007e-11,-3.3007e-12,0,1.2283e-13,1,0.033,0.033,0.5,0
0,1.0804e-11,-3.5569e-12,0,1.3305e-13,1,0.034,0.034,0.5,0
0,1.16e-11,-3.8132e-12,0,1.4327e-13,1,0.035,0.035,0.5,0
0,1.2397e-11,-4.0694e-12,0,1.5348e-13,1,0.036,0.036,0.5,0
0,1.3193e-11,-4.3257e-12,0,1.637e-13,1,0.037,0.037,0.5,0
0,1.3989e-11,-4.5819e-12,0,1.7392e-13,1,0.038,0.038,0.5,0
0,1.4786e-11,-4.8382e-12,0,1.8414e-13,1,0.039,0.039,0.5,0
0,1.5582e-11,-5.0945e-12,0,1.9436e-13,1,0.04,0.04,0.5,0
0,1.7209e-11,-5.5887e-12,0,2.153e-13,1,0.041,0.041,0.5,0
0,1.8835e-11,-6.0829e-12,0,2.3625e-13,1,0.042,0.042,0.5,0
